1;14226.692951448931;520.0
2;14932.887485771218;489.0
3;14530.991928541693;460.0
4;3297.9344928069327;455.0
5;11119.302014643876;466.0
6;8584.790413513902;460.0
7;6605.702212417836;463.0
8;13654.628010513108;455.0
9;13188.66386252381;462.0
10;2821.09073389574;459.0
11;6352.739914181612;470.0
12;14823.14183132615;451.0
13;2208.3966412130603;462.0
14;5377.652564270652;478.0
15;14317.60549304341;450.0
16;13617.772535875001;459.0
17;3120.198989707742;461.0
18;12234.941024047681;460.0
19;10908.446153640072;474.0
20;14432.368169884188;534.0
21;11544.465803837475;461.0
22;10397.173098276044;474.0
23;6388.262610832497;479.0
24;12500.755909860954;478.0
25;14539.494352035734;470.0
26;3238.9759952296404;531.0
27;13405.65492233199;529.0
28;9663.114131647855;460.0
29;14110.65948465754;460.0
30;12791.49180590685;449.0
